video_id,video_title,channel,source_step,source_step_name,source_position,status,privacy_status,embeddable,upload_status,api_title
wRqPjrZpyTw,y3 spring block 1 ts8 divide a 2 digit number by a 1 digit number   flexible partitioning 540p,Mr_Duggan-Smith,Year 3_7-8_Spring__Multiplication and division B_8_Divide a 2-digit number by a 1-digit number – flexible partitioning,Divide a 2-digit number by a 1-digit number – flexible partitioning,current_1,available,public,True,processed,y3 spring block 1 ts8 divide a 2 digit number by a 1 digit number   flexible partitioning 540p
vZ59GI_kfPM,"4th Grade Math 4.9, Model Division with Regrouping",JoAnn's_School,Year 3_7-8_Spring__Multiplication and division B_8_Divide a 2-digit number by a 1-digit number – flexible partitioning,Divide a 2-digit number by a 1-digit number – flexible partitioning,current_2,available,public,True,processed,"4th Grade Math 4.9, Model Division with Regrouping"
x_Q8j2y1UAQ,E2.8.1. Functional Skills Maths Entry 2: Divide two-digit whole numbers by one-digit whole numbers,Mars_Maths,Year 3_7-8_Spring__Multiplication and division B_8_Divide a 2-digit number by a 1-digit number – flexible partitioning,Divide a 2-digit number by a 1-digit number – flexible partitioning,current_3,available,public,True,processed,E2.8.1. Functional Skills Maths Entry 2: Divide two-digit whole numbers by one-digit whole numbers
EfU8kA1CWdw,Basic Division with Remainders,LaFountaine_of_Knowledge,Year 3_7-8_Spring__Multiplication and division B_9_Divide a 2-digit number by a 1-digit number – with remainders,Divide a 2-digit number by a 1-digit number – with remainders,current_1,available,public,True,processed,Basic Division with Remainders
b_DRUxNOqhk,"Grade 4 Math 4.2, What are Remainders",JoAnn's_School,Year 3_7-8_Spring__Multiplication and division B_9_Divide a 2-digit number by a 1-digit number – with remainders,Divide a 2-digit number by a 1-digit number – with remainders,current_2,available,public,True,processed,"Grade 4 Math 4.2, What are Remainders"
KGMf314LUc0,Math Antics - Basic Division,mathantics,Year 3_7-8_Spring__Multiplication and division B_9_Divide a 2-digit number by a 1-digit number – with remainders,Divide a 2-digit number by a 1-digit number – with remainders,current_3,available,public,True,processed,Math Antics - Basic Division
D_TBAl9eb9w,Add fractions with the same denominator within 1,Key_Stage_2_Maths,Year 3_7-8_Summer__Fractions B_1_Add fractions,Add fractions,current_1,available,public,True,processed,Add fractions with the same denominator within 1
GQlImD7Fl8E,"4th Grade Math 7.3, Add Fractions with Like Denominators Using Models",JoAnn's_School,Year 3_7-8_Summer__Fractions B_1_Add fractions,Add fractions,current_2,available,public,True,processed,"4th Grade Math 7.3, Add Fractions with Like Denominators Using Models"
xS0o04oZv_Y,"4th Grade Math 7.2, Write Fractions as Sums with the Same Denominator",JoAnn's_School,Year 3_7-8_Summer__Fractions B_1_Add fractions,Add fractions,current_3,available,public,True,processed,"4th Grade Math 7.2, Write Fractions as Sums with the Same Denominator"
Q_RrctYYCm4,Subtract Fractions With the Same Denominators Easily (Step-by-Step),Maths_with_Mrs_B,Year 3_7-8_Summer__Fractions B_2_Subtract fractions,Subtract fractions,current_1,available,public,True,processed,Subtract Fractions With the Same Denominators Easily (Step-by-Step)
KFdHetid008,Adding and Subtracting Fractions - Same Denominator - Math for Kids,Smile_and_Learn_-_English,Year 3_7-8_Summer__Fractions B_2_Subtract fractions,Subtract fractions,current_2,available,public,True,processed,Adding and Subtracting Fractions - Same Denominator - Math for Kids
ZO7VxCDRKok,"4th Grade Math 7.4, Subtract Fractions with Like Denominators Using Models",JoAnn's_School,Year 3_7-8_Summer__Fractions B_2_Subtract fractions,Subtract fractions,current_3,available,public,True,processed,"4th Grade Math 7.4, Subtract Fractions with Like Denominators Using Models"
nMCvhK42VfY,Dividing Whole Numbers by Fractions: Part 1 - Modeling With Unit Fractions,Miacademy_&_MiaPrep_Learning_Channel,Year 3_7-8_Summer__Fractions B_4_Unit fractions of a set of objects,Unit fractions of a set of objects,current_1,available,public,True,processed,Dividing Whole Numbers by Fractions: Part 1 - Modeling With Unit Fractions
k9JdKkuJS_U,Dividing Fractions by Whole Numbers: Part 1 - Modeling With Unit Fractions,Miacademy_&_MiaPrep_Learning_Channel,Year 3_7-8_Summer__Fractions B_4_Unit fractions of a set of objects,Unit fractions of a set of objects,current_2,available,public,True,processed,Dividing Fractions by Whole Numbers: Part 1 - Modeling With Unit Fractions
w56DTZT5gIw,How Do I Calculate Fractions of Amounts? | KS2 Maths Concept for Kids,Twinkl_Educational_Publishing,Year 3_7-8_Summer__Fractions B_5_Fractions with numerators greater than 1 of a set of objects,Fractions with numerators greater than 1 of a set of objects,current_1,available,public,True,processed,How Do I Calculate Fractions of Amounts? | KS2 Maths Concept for Kids
DPM6e40Pknw,How Do You Convert Money? | KS2 Maths Concept for Kids,Twinkl_Educational_Publishing,Year 3_7-8_Summer__Money_2_Convert pounds and pence,Convert pounds and pence,current_2,available,public,True,processed,How Do You Convert Money? | KS2 Maths Concept for Kids
KDG3AQ0n1QI,Converting Between Pounds And Pence,Mr_A,Year 3_7-8_Summer__Money_2_Convert pounds and pence,Convert pounds and pence,current_3,available,public,True,processed,Converting Between Pounds And Pence
io5wFTaRClE,Year 3 Maths Lesson 3 Add Money,Carlton_Junior_and_Infant_School,Year 3_7-8_Summer__Money_3_Add money,Add money,current_1,available,public,True,processed,Year 3 Maths Lesson 3 Add Money
aSHOYfHiYkQ,Year 3 Friday 12th February: Maths ~ Can I subtract in pounds and pence?,"St_Mary's,_Yate",Year 3_7-8_Summer__Money_4_Subtract money,Subtract money,current_1,available,public,True,processed,Year 3 Friday 12th February: Maths ~ Can I subtract in pounds and pence?
LA6HqfhHsDk,Year 3 Maths Lesson 6 Subtract Money,Carlton_Junior_and_Infant_School,Year 3_7-8_Summer__Money_4_Subtract money,Subtract money,current_2,available,public,True,processed,Year 3 Maths Lesson 6 Subtract Money
oLsf05YcbPs,Money: Calculating Change (part-part-whole),Primary_Maths_Lab,Year 3_7-8_Summer__Money_5_Find change,Find change,current_2,deleted,deleted,False,deleted,
xiT2QPImTKw,Right Angles as Quarter Turns Week 6 Miss Marks,Glenboi_Primary_Home_Learning_Channel,Year 3_7-8_Summer__Shape_1_Turns and angles,Turns and angles,current_2,available,public,True,processed,Right Angles as Quarter Turns Week 6 Miss Marks
ZnTMXVdnIjk,Turns and Right Angles,Christa_Perkins,Year 3_7-8_Summer__Shape_2_Right angles,Right angles,current_2,available,public,True,processed,Turns and Right Angles
FAlsjirhmLo,Year 3: Maths- Angles as a turn,English_Martyrs'_CVA_Long_Eaton,Year 3_7-8_Summer__Shape_2_Right angles,Right angles,current_3,available,public,True,processed,Year 3: Maths- Angles as a turn
IR8A9eIUyDU,"Angles - Acute, Obtuse, Right, Measuring With a Protractor",Miacademy_&_MiaPrep_Learning_Channel,Year 3_7-8_Summer__Shape_3_Compare angles,Compare angles,current_1,available,public,True,processed,"Angles - Acute, Obtuse, Right, Measuring With a Protractor"
teDRM3HKheY,Measuring length - whole centimeters - 1st grade math lesson,Math_Mammoth,Year 3_7-8_Summer__Shape_4_Measure and draw accurately,Measure and draw accurately,current_1,available,public,True,processed,Measuring length - whole centimeters - 1st grade math lesson
RP4rGRVL-_I,How Do You Draw Angles and Lines Accurately? | KS2 Maths Concept for Kids,Twinkl_Educational_Publishing,Year 3_7-8_Summer__Shape_4_Measure and draw accurately,Measure and draw accurately,current_2,available,public,True,processed,How Do You Draw Angles and Lines Accurately? | KS2 Maths Concept for Kids
hTjVMnPH-P4,Art Core: Horizontal & Vertical Lines - How To Draw A Pizza Restaurant,Art_for_Kids_Hub,Year 3_7-8_Summer__Shape_5_Horizontal and vertical,Horizontal and vertical,current_1,available,public,True,processed,Art Core: Horizontal & Vertical Lines - How To Draw A Pizza Restaurant
QJrEBIsVqG8,"Horizontal, Vertical and Diagonal Lines",Ms._Perna's_Class_aka_commax1969,Year 3_7-8_Summer__Shape_5_Horizontal and vertical,Horizontal and vertical,current_2,available,public,True,processed,"Horizontal, Vertical and Diagonal Lines"
z5l49mMsYuI,Horizontal and Vertical Line Exercise,Kristin_Clough,Year 3_7-8_Summer__Shape_5_Horizontal and vertical,Horizontal and vertical,current_3,available,public,True,processed,Horizontal and Vertical Line Exercise
kiiUM4bugwE,"Grade 3 Math #12.4d, Perpendicular and Parallel",JoAnn's_School,Year 3_7-8_Summer__Shape_6_Parallel and perpendicular,Parallel and perpendicular,current_1,available,public,True,processed,"Grade 3 Math #12.4d, Perpendicular and Parallel"
hzhBa_1OaKE,"Points, Lines, and Rays - Parallel, Perpendicular, and Intersecting Lines",Miacademy_&_MiaPrep_Learning_Channel,Year 3_7-8_Summer__Shape_6_Parallel and perpendicular,Parallel and perpendicular,current_2,available,public,True,processed,"Points, Lines, and Rays - Parallel, Perpendicular, and Intersecting Lines"
1yID0JzpVo8,Describing 2D Shapes,ClickView,Year 3_7-8_Summer__Shape_7_Recognise and describe 2-D shapes,Recognise and describe 2-D shapes,current_1,available,public,True,processed,Describing 2D Shapes
hyAYBL71Bqk,E2.20.1. Functional Skills Maths Entry 2: Describe the properties of common 2-D shapes,Mars_Maths,Year 3_7-8_Summer__Shape_7_Recognise and describe 2-D shapes,Recognise and describe 2-D shapes,current_2,available,public,True,processed,E2.20.1. Functional Skills Maths Entry 2: Describe the properties of common 2-D shapes
u28SZdypnVQ,"Polygons - Naming Polygons, Regular and Irregular Polygons",Miacademy_&_MiaPrep_Learning_Channel,Year 3_7-8_Summer__Shape_8_Draw polygons,Draw polygons,current_1,deleted,deleted,False,deleted,
fqhF9ZZIoCA,How Do You Draw 2D Shapes Accurately? | KS2 Maths Concept for Kids,Twinkl_Educational_Publishing,Year 3_7-8_Summer__Shape_8_Draw polygons,Draw polygons,current_2,available,public,True,processed,How Do You Draw 2D Shapes Accurately? | KS2 Maths Concept for Kids
cpNAvUyY4qw,Graph Part 2   | Creating Bar Chart | Fun Learn Explore,Fun_Learn_Explore,Year 3_7-8_Summer__Statistics_3_Interpret bar charts,Interpret bar charts,current_2,available,public,True,processed,Graph Part 2   | Creating Bar Chart | Fun Learn Explore
r4iZK2WBV3s,"Grade 1 Math 10.4, Make Bar Graphs",JoAnn's_School,Year 3_7-8_Summer__Statistics_4_Draw bar charts,Draw bar charts,current_2,embedding_disabled,public,False,processed,"Grade 1 Math 10.4, Make Bar Graphs"
oYXmY5axC2I,Bar Graphs for 2nd Grade Kids - Create your own Bar Graph,Math_&_Learning_Videos_4_Kids,Year 3_7-8_Summer__Statistics_5_Collect and represent data,Collect and represent data,current_3,available,public,True,processed,Bar Graphs for 2nd Grade Kids - Create your own Bar Graph
P439QqXddRU,How Do You Read and Interpret Two-Way Tables? | KS2 Maths Concept for Kids,Twinkl_Educational_Publishing,Year 3_7-8_Summer__Statistics_6_Two-way tables,Two-way tables,current_1,available,public,True,processed,How Do You Read and Interpret Two-Way Tables? | KS2 Maths Concept for Kids
aUwpxoaCV-w,Two-way tables,MrArnoldsMaths,Year 3_7-8_Summer__Statistics_6_Two-way tables,Two-way tables,current_2,available,public,True,processed,Two-way tables
BF0AWbgm2VY,Probability and Statistics - Two-Way Tables (Video 1),MME,Year 3_7-8_Summer__Statistics_6_Two-way tables,Two-way tables,current_3,available,public,True,processed,Probability and Statistics - Two-Way Tables (Video 1)
QU-XUmujbuM,Math Antics - Telling Time,mathantics,Year 3_7-8_Summer__Time_10_Minutes and seconds,Minutes and seconds,current_2,available,public,True,processed,Math Antics - Telling Time
2LgZnTuq0g8,"Grade 2 Math  7.1, Minutes",JoAnn's_School,Year 3_7-8_Summer__Time_10_Minutes and seconds,Minutes and seconds,current_3,available,public,True,processed,"Grade 2 Math  7.1, Minutes"
GSvQ4u0oBQE,"Grade 2 Math  7.2, Time, Use logical reasoning",JoAnn's_School,Year 3_7-8_Summer__Time_11_Units of time,Units of time,current_2,available,public,True,processed,"Grade 2 Math  7.2, Time, Use logical reasoning"
YHjJ8uC693k,"3rd Grade Math 10.5, Word Problem Solving, Time Intervals",JoAnn's_School,Year 3_7-8_Summer__Time_12_Solve problems with time,Solve problems with time,current_2,available,public,True,processed,"3rd Grade Math 10.5, Word Problem Solving, Time Intervals"
6bUucK8f96o,"4th Grade Math 12.8, Compare Units of Time",JoAnn's_School,Year 3_7-8_Summer__Time_12_Solve problems with time,Solve problems with time,current_3,available,public,True,processed,"4th Grade Math 12.8, Compare Units of Time"
EdRmQeiqQXE,"Grade 2 Math  7.11, Roman numerals on a clock",JoAnn's_School,Year 3_7-8_Summer__Time_1_Roman numerals to 12,Roman numerals to 12,current_1,available,public,True,processed,"Grade 2 Math  7.11, Roman numerals on a clock"
NrnXsKYpLJM,Roman Numerals For Kids | Elementary Math Lesson,Homeschool_Pop,Year 3_7-8_Summer__Time_1_Roman numerals to 12,Roman numerals to 12,current_2,available,public,True,processed,Roman Numerals For Kids | Elementary Math Lesson
TKwBAu6k2Ko,Roman Numerals Explained,Minity_Maths,Year 3_7-8_Summer__Time_1_Roman numerals to 12,Roman numerals to 12,current_3,available,public,True,processed,Roman Numerals Explained
rDF_uiji2vI,Telling Time to the Nearest 5 Minutes,Rachel_Bishop,Year 3_7-8_Summer__Time_2_Tell the time to 5 minutes,Tell the time to 5 minutes,current_3,available,public,True,processed,Telling Time to the Nearest 5 Minutes
njpsJUFX-Vk,Telling Time - to the minute,Adrienne_Welch,Year 3_7-8_Summer__Time_3_Tell the time to the minute,Tell the time to the minute,current_1,available,public,True,processed,Telling Time - to the minute
8AmyE0lRjSU,Time to the Minute. Grade 3,MATH-N-ROLL,Year 3_7-8_Summer__Time_3_Tell the time to the minute,Tell the time to the minute,current_2,available,public,True,processed,Time to the Minute. Grade 3
R3nxJWmHyLo,"3rd Grade Math 10.1, Time to the Minute",JoAnn's_School,Year 3_7-8_Summer__Time_3_Tell the time to the minute,Tell the time to the minute,current_3,available,public,True,processed,"3rd Grade Math 10.1, Time to the Minute"
Gm2SUj_sMCc,Telling Time: Matching Analog and Digital Clocks,IXL,Year 3_7-8_Summer__Time_4_Read time on a digital clock,Read time on a digital clock,current_3,available,public,True,processed,Telling Time: Matching Analog and Digital Clocks
Dcw0YPCCXbo,Telling Time | MightyOwl Math | 2nd Grade,MightyOwl,Year 3_7-8_Summer__Time_5_Use am and pm,Use am and pm,current_1,available,public,True,processed,Telling Time | MightyOwl Math | 2nd Grade
3HxI3iwQ7E8,"2nd Grade Math 7.11, A.M. and P.M.",JoAnn's_School,Year 3_7-8_Summer__Time_5_Use am and pm,Use am and pm,current_2,embedding_disabled,public,False,processed,"2nd Grade Math 7.11, A.M. and P.M."
17d16caBXMA,How Do You Solve Problems Involving Calendars? | KS2 Maths Concept for Kids,Twinkl_Educational_Publishing,"Year 3_7-8_Summer__Time_6_Years, months and days","Years, months and days",current_2,available,public,True,processed,How Do You Solve Problems Involving Calendars? | KS2 Maths Concept for Kids
3-Gz9_uRSJ4,"Grade 2 Math  7.9, Using a Calendar",JoAnn's_School,"Year 3_7-8_Summer__Time_6_Years, months and days","Years, months and days",current_3,available,public,True,processed,"Grade 2 Math  7.9, Using a Calendar"
